frame,opening_ms,stage,focus_x,focus_z,height,pitch,yaw,fov,mission_ms
905,3243,1,936.6657,346.9923,54.9542,64.8966,0.0416,54.9209,0
906,3250,1,936.6708,347.0053,54.9551,64.8986,0.0408,54.9225,0
907,3257,1,936.6761,347.0187,54.9560,64.9006,0.0400,54.9240,0
908,3264,1,936.6812,347.0316,54.9569,64.9026,0.0392,54.9255,0
909,3271,1,936.6862,347.0445,54.9577,64.9045,0.0385,54.9269,0
910,3278,1,936.6912,347.0576,54.9586,64.9065,0.0377,54.9284,0
911,3287,1,936.6970,347.0726,54.9595,64.9086,0.0368,54.9301,0
912,3294,1,936.7019,347.0854,54.9603,64.9105,0.0361,54.9315,0
913,3301,1,936.7064,347.0970,54.9611,64.9122,0.0354,54.9328,0
914,3308,1,936.7109,347.1088,54.9618,64.9139,0.0347,54.9340,0
915,3315,1,936.7153,347.1203,54.9625,64.9155,0.0341,54.9353,0
916,3322,1,936.7199,347.1324,54.9633,64.9172,0.0334,54.9366,0
917,3329,1,936.7244,347.1444,54.9640,64.9189,0.0327,54.9378,0
918,3336,1,936.7287,347.1559,54.9647,64.9204,0.0321,54.9391,0
919,3343,1,936.7328,347.1671,54.9654,64.9220,0.0315,54.9402,0
920,3351,1,936.7374,347.1790,54.9661,64.9236,0.0308,54.9415,0
921,3358,1,936.7413,347.1898,54.9667,64.9251,0.0302,54.9426,0
922,3365,1,936.7454,347.2006,54.9674,64.9265,0.0297,54.9437,0
923,3372,1,936.7494,347.2116,54.9680,64.9280,0.0291,54.9448,0
924,3379,1,936.7533,347.2222,54.9686,64.9294,0.0285,54.9458,0
925,3386,1,936.7572,347.2329,54.9693,64.9308,0.0280,54.9469,0
926,3393,1,936.7609,347.2431,54.9698,64.9321,0.0274,54.9479,0
927,3400,1,936.7646,347.2534,54.9704,64.9334,0.0269,54.9489,0
928,3407,1,936.7682,347.2634,54.9710,64.9347,0.0264,54.9499,0
929,3414,1,936.7718,347.2733,54.9715,64.9360,0.0259,54.9508,0
930,3422,1,936.7759,347.2856,54.9715,64.9360,0.0259,54.9508,0
931,3429,1,936.7796,347.2963,54.9715,64.9360,0.0259,54.9508,0
932,3436,1,936.7833,347.3073,54.9715,64.9360,0.0259,54.9508,0
933,3443,1,936.7870,347.3183,54.9715,64.9360,0.0259,54.9508,0
934,3450,1,936.7905,347.3285,54.9715,64.9360,0.0259,54.9508,0
935,3457,1,936.7941,347.3390,54.9715,64.9360,0.0259,54.9508,0
936,3464,1,936.7975,347.3491,54.9715,64.9360,0.0259,54.9508,0
937,3472,1,936.8011,347.3600,54.9715,64.9360,0.0259,54.9508,0
938,3479,1,936.8044,347.3697,54.9715,64.9360,0.0259,54.9508,0
939,3486,1,936.8077,347.3793,54.9715,64.9360,0.0259,54.9508,0
940,3493,1,936.8109,347.3889,54.9715,64.9360,0.0259,54.9508,0
941,3500,1,936.8141,347.3985,54.9715,64.9360,0.0259,54.9508,0
942,3507,1,936.8171,347.4077,54.9715,64.9360,0.0259,54.9508,0
943,3514,1,936.8202,347.4169,54.9715,64.9360,0.0259,54.9508,0
944,3521,1,936.8231,347.4257,54.9715,64.9360,0.0259,54.9508,0
945,3528,1,936.8261,347.4347,54.9715,64.9360,0.0259,54.9508,0
946,3535,1,936.8291,347.4437,54.9715,64.9360,0.0259,54.9508,0
947,3542,1,936.8320,347.4523,54.9715,64.9360,0.0259,54.9508,0
948,3549,1,936.8347,347.4606,54.9715,64.9360,0.0259,54.9508,0
949,3556,1,936.8375,347.4689,54.9715,64.9360,0.0259,54.9508,0
950,3563,1,936.8401,347.4771,54.9715,64.9360,0.0259,54.9508,0
951,3570,1,936.8428,347.4852,54.9715,64.9360,0.0259,54.9508,0
952,3577,1,936.8455,347.4936,54.9715,64.9360,0.0259,54.9508,0
953,3584,1,936.8481,347.5016,54.9715,64.9360,0.0259,54.9508,0
954,3591,1,936.8506,347.5092,54.9715,64.9360,0.0259,54.9508,0
955,3598,1,936.8532,347.5174,54.9715,64.9360,0.0259,54.9508,0
956,3605,1,936.8557,347.5248,54.9715,64.9360,0.0259,54.9508,0
957,3612,1,936.8580,347.5322,54.9715,64.9360,0.0259,54.9508,0
958,3619,1,936.8604,347.5395,54.9715,64.9360,0.0259,54.9508,0
959,3627,1,936.8631,347.5478,54.9715,64.9360,0.0259,54.9508,0
960,3634,1,936.8654,347.5549,54.9715,64.9360,0.0259,54.9508,0
961,3641,1,936.8676,347.5618,54.9715,64.9360,0.0259,54.9508,0
962,3648,1,936.8699,347.5688,54.9715,64.9360,0.0259,54.9508,0
963,3655,1,936.8721,347.5758,54.9715,64.9360,0.0259,54.9508,0
964,3662,1,936.8744,347.5827,54.9715,64.9360,0.0259,54.9508,0
965,3669,1,936.8765,347.5893,54.9715,64.9360,0.0259,54.9508,0
966,3676,1,936.8786,347.5959,54.9715,64.9360,0.0259,54.9508,0
967,3683,1,936.8807,347.6025,54.9715,64.9360,0.0259,54.9508,0
968,3690,1,936.8827,347.6089,54.9715,64.9360,0.0259,54.9508,0
969,3697,1,936.8846,347.6151,54.9715,64.9360,0.0259,54.9508,0
970,3704,1,936.8865,347.6212,54.9715,64.9360,0.0259,54.9508,0
971,3711,1,936.8885,347.6274,54.9715,64.9360,0.0259,54.9508,0
972,3718,1,936.8904,347.6334,54.9715,64.9360,0.0259,54.9508,0
973,3725,1,936.8923,347.6395,54.9715,64.9360,0.0259,54.9508,0
974,3732,1,936.8940,347.6451,54.9715,64.9360,0.0259,54.9508,0
975,3739,1,936.8958,347.6509,54.9715,64.9360,0.0259,54.9508,0
976,3746,1,936.8976,347.6565,54.9715,64.9360,0.0259,54.9508,0
977,3753,1,936.8993,347.6619,54.9715,64.9360,0.0259,54.9508,0
978,3760,1,936.9009,347.6673,54.9715,64.9360,0.0259,54.9508,0
979,3767,1,936.9026,347.6728,54.9715,64.9360,0.0259,54.9508,0
980,3774,1,936.9043,347.6781,54.9715,64.9360,0.0259,54.9508,0
981,3781,1,936.9060,347.6836,54.9715,64.9360,0.0259,54.9508,0
982,3789,1,936.9079,347.6897,54.9715,64.9360,0.0259,54.9508,0
983,3796,1,936.9095,347.6948,54.9715,64.9360,0.0259,54.9508,0
984,3803,1,936.9111,347.6999,54.9715,64.9360,0.0259,54.9508,0
985,3810,1,936.9126,347.7047,54.9715,64.9360,0.0259,54.9508,0
986,3817,1,936.9141,347.7096,54.9715,64.9360,0.0259,54.9508,0
987,3824,1,936.9156,347.7146,54.9715,64.9360,0.0259,54.9508,0
988,3831,1,936.9172,347.7196,54.9715,64.9360,0.0259,54.9508,0
989,3838,1,936.9186,347.7244,54.9715,64.9360,0.0259,54.9508,0
990,3845,1,936.9200,347.7289,54.9715,64.9360,0.0259,54.9508,0
991,3852,1,936.9215,347.7336,54.9715,64.9360,0.0259,54.9508,0
992,3859,1,936.9229,347.7380,54.9715,64.9360,0.0259,54.9508,0
993,3866,1,936.9242,347.7424,54.9715,64.9360,0.0259,54.9508,0
994,3873,1,936.9255,347.7465,54.9715,64.9360,0.0259,54.9508,0
995,3880,1,936.9268,347.7507,54.9715,64.9360,0.0259,54.9508,0
996,3887,1,936.9280,347.7549,54.9715,64.9360,0.0259,54.9508,0
997,3896,1,936.9296,347.7601,54.9715,64.9360,0.0259,54.9508,0
998,3903,1,936.9308,347.7639,54.9715,64.9360,0.0259,54.9508,0
999,3910,1,936.9319,347.7678,54.9715,64.9360,0.0259,54.9508,0
1000,3917,1,936.9331,347.7717,54.9715,64.9360,0.0259,54.9508,0
1001,3924,1,936.9343,347.7757,54.9715,64.9360,0.0259,54.9508,0
1002,3931,1,936.9354,347.7794,54.9715,64.9360,0.0259,54.9508,0
1003,3938,1,936.9365,347.7831,54.9715,64.9360,0.0259,54.9508,0
1004,3945,1,936.9377,347.7871,54.9715,64.9360,0.0259,54.9508,0
1005,3953,1,936.9388,347.7910,54.9715,64.9360,0.0259,54.9508,0
1006,3960,1,936.9399,347.7945,54.9715,64.9360,0.0259,54.9508,0
1007,3967,1,936.9409,347.7979,54.9715,64.9360,0.0259,54.9508,0
1008,3974,1,936.9419,347.8015,54.9715,64.9360,0.0259,54.9508,0
1009,3981,1,936.9428,347.8047,54.9715,64.9360,0.0259,54.9508,0
1010,3988,1,936.9438,347.8081,54.9715,64.9360,0.0259,54.9508,0
1011,3997,1,936.9449,347.8121,54.9715,64.9360,0.0259,54.9508,0
1012,4004,1,936.9458,347.8151,54.9715,64.9360,0.0259,54.9508,0
1013,4011,1,936.9467,347.8183,54.9715,64.9360,0.0259,54.9508,0
1014,4018,1,936.9476,347.8214,54.9715,64.9360,0.0259,54.9508,0
1015,4025,1,936.9484,347.8244,54.9715,64.9360,0.0259,54.9508,0
1016,4032,1,936.9492,347.8272,54.9715,64.9360,0.0259,54.9508,0
1017,4040,1,936.9501,347.8305,54.9715,64.9360,0.0259,54.9508,0
1018,4047,1,936.9510,347.8336,54.9715,64.9360,0.0259,54.9508,0
1019,4054,1,936.9518,347.8364,54.9715,64.9360,0.0259,54.9508,0
1020,4061,1,936.9525,347.8391,54.9715,64.9360,0.0259,54.9508,0
1021,4068,1,936.9532,347.8418,54.9715,64.9360,0.0259,54.9508,0
1022,4075,1,936.9540,347.8445,54.9715,64.9360,0.0259,54.9508,0
1023,4082,1,936.9547,347.8471,54.9715,64.9360,0.0259,54.9508,0
1024,4089,1,936.9554,347.8497,54.9715,64.9360,0.0259,54.9508,0
1025,4096,1,936.9561,347.8522,54.9715,64.9360,0.0259,54.9508,0
1026,4104,1,936.9569,347.8551,54.9715,64.9360,0.0259,54.9508,0
1027,4111,1,936.9576,347.8576,54.9715,64.9360,0.0259,54.9508,0
1028,4118,1,936.9583,347.8600,54.9715,64.9360,0.0259,54.9508,0
1029,4125,1,936.9590,347.8623,54.9715,64.9360,0.0259,54.9508,0
1030,4133,1,936.9598,347.8650,54.9715,64.9360,0.0259,54.9508,0
1031,4140,1,936.9604,347.8673,54.9715,64.9360,0.0259,54.9508,0
1032,4147,1,936.9611,347.8695,54.9715,64.9360,0.0259,54.9508,0
1033,4154,1,936.9618,347.8718,54.9715,64.9360,0.0259,54.9508,0
1034,4161,1,936.9625,347.8740,54.9715,64.9360,0.0259,54.9508,0
1035,4168,1,936.9631,347.8761,54.9715,64.9360,0.0259,54.9508,0
1036,4175,1,936.9637,347.8782,54.9715,64.9360,0.0259,54.9508,0
1037,4182,1,936.9643,347.8803,54.9715,64.9360,0.0259,54.9508,0
1038,4189,1,936.9649,347.8823,54.9715,64.9360,0.0259,54.9508,0
1039,4196,1,936.9655,347.8844,54.9715,64.9360,0.0259,54.9508,0
1040,4203,1,936.9661,347.8864,54.9715,64.9360,0.0259,54.9508,0
1041,4210,1,936.9667,347.8884,54.9715,64.9360,0.0259,54.9508,0
1042,4218,1,936.9674,347.8906,54.9715,64.9360,0.0259,54.9508,0
1043,4225,1,936.9680,347.8924,54.9715,64.9360,0.0259,54.9508,0
1044,4232,1,936.9686,347.8943,54.9715,64.9360,0.0259,54.9508,0
1045,4239,1,936.9691,347.8961,54.9715,64.9360,0.0259,54.9508,0
1046,4246,1,936.9697,347.8980,54.9715,64.9360,0.0259,54.9508,0
1047,4253,1,936.9702,347.8997,54.9715,64.9360,0.0259,54.9508,0
1048,4260,1,936.9708,347.9015,54.9715,64.9360,0.0259,54.9508,0
1049,4267,1,936.9713,347.9032,54.9715,64.9360,0.0259,54.9508,0
1050,4274,1,936.9719,347.9049,54.9715,64.9360,0.0259,54.9508,0
1051,4281,1,936.9724,347.9065,54.9715,64.9360,0.0259,54.9508,0
1052,4288,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1053,4298,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1054,4398,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1055,4406,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1056,4413,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1057,4420,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1058,4427,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1059,4435,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1060,4442,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1061,4449,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1062,4456,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1063,4463,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1064,4470,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1065,4477,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1066,4485,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1067,4492,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1068,4499,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1069,4506,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1070,4513,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1071,4520,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1072,4528,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1073,4535,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1074,4542,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1075,4549,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1076,4556,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1077,4563,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1078,4570,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1079,4577,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1080,4584,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1081,4591,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1082,4598,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1083,4605,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1084,4612,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1085,4619,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1086,4626,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1087,4633,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1088,4640,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1089,4647,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1090,4655,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1091,4662,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1092,4669,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1093,4676,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1094,4683,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1095,4690,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1096,4697,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1097,4704,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1098,4711,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1099,4718,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1100,4725,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1101,4733,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1102,4740,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1103,4747,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1104,4755,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1105,4763,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1106,4770,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1107,4777,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1108,4784,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1109,4791,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1110,4798,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1111,4806,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1112,4813,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1113,4820,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1114,4827,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1115,4834,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1116,4841,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1117,4848,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1118,4856,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1119,4863,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1120,4870,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1121,4877,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1122,4884,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1123,4891,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1124,4898,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1125,4905,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1126,4913,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1127,4920,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1128,4927,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1129,4934,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1130,4943,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1131,4950,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1132,4957,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1133,4964,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1134,4971,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1135,4978,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1136,4985,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1137,4991,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1138,4998,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1139,5005,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1140,5013,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1141,5020,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1142,5027,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1143,5054,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1144,5061,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1145,5070,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1146,5077,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1147,5084,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1148,5091,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1149,5098,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1150,5105,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1151,5112,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1152,5120,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1153,5127,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1154,5134,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1155,5141,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1156,5148,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1157,5155,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1158,5163,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1159,5170,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1160,5177,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1161,5184,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1162,5191,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1163,5198,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1164,5207,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1165,5214,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1166,5221,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1167,5228,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1168,5235,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1169,5242,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1170,5249,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1171,5256,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1172,5263,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1173,5270,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1174,5277,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1175,5284,2,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1176,5291,3,937.0089,347.9973,54.9715,64.9360,0.0259,54.9508,0
1177,5298,3,936.9957,348.0130,54.9705,64.9364,0.0259,54.9509,0
1178,5399,3,934.2958,351.2556,54.7505,65.0278,0.0247,54.9530,0
1179,5408,3,933.8795,351.7557,54.7166,65.0419,0.0245,54.9534,0
1180,5416,3,933.5122,352.1970,54.6866,65.0543,0.0244,54.9537,0
1181,5425,3,933.0845,352.7113,54.6518,65.0688,0.0242,54.9540,0
1182,5433,3,932.6707,353.2088,54.6181,65.0828,0.0240,54.9543,0
1183,5441,3,932.2571,353.7063,54.5844,65.0968,0.0239,54.9547,0
1184,5450,3,931.7783,354.2824,54.5454,65.1130,0.0237,54.9550,0
1185,5459,3,931.2812,354.8808,54.5049,65.1298,0.0234,54.9554,0
1186,5466,3,930.8631,355.3842,54.4708,65.1440,0.0233,54.9558,0
1187,5476,3,930.2773,356.0898,54.4231,65.1638,0.0230,54.9563,0
1188,5483,3,929.8450,356.6108,54.3879,65.1784,0.0228,54.9566,0
1189,5490,3,929.3956,357.1526,54.3512,65.1936,0.0226,54.9570,0
1190,5497,3,928.9473,357.6932,54.3147,65.2088,0.0225,54.9573,0
1191,5504,3,928.4739,358.2642,54.2762,65.2248,0.0223,54.9577,0
1192,5512,3,927.9754,358.8660,54.2355,65.2417,0.0220,54.9581,0
1193,5519,3,927.4907,359.4511,54.1960,65.2581,0.0218,54.9585,0
1194,5526,3,927.0216,360.0177,54.1578,65.2740,0.0216,54.9589,0
1195,5533,3,926.5257,360.6170,54.1174,65.2907,0.0214,54.9593,0
1196,5540,3,926.0430,361.2006,54.0781,65.3071,0.0212,54.9597,0
1197,5547,3,925.5497,361.7971,54.0379,65.3238,0.0210,54.9601,0
1198,5555,3,925.0362,362.4184,53.9961,65.3411,0.0208,54.9605,0
1199,5563,3,924.5189,363.0447,53.9539,65.3586,0.0206,54.9609,0
1200,5570,3,924.0107,363.6602,53.9125,65.3758,0.0204,54.9613,0
1201,5578,3,923.4689,364.3167,53.8684,65.3942,0.0201,54.9617,0
1202,5586,3,922.9326,364.9669,53.8247,65.4123,0.0199,54.9622,0
1203,5594,3,922.3829,365.6337,53.7799,65.4309,0.0197,54.9626,0
1204,5602,3,921.8539,366.2758,53.7368,65.4488,0.0194,54.9630,0
1205,5611,3,921.2673,366.9883,53.6890,65.4687,0.0192,54.9635,0
1206,5619,3,920.7178,367.6560,53.6442,65.4872,0.0190,54.9640,0
1207,5627,3,920.1900,368.2976,53.6012,65.5051,0.0187,54.9644,0
1208,5636,3,919.5936,369.0232,53.5526,65.5253,0.0185,54.9649,0
1209,5644,3,919.0249,369.7155,53.5063,65.5445,0.0182,54.9653,0
1210,5652,3,918.5035,370.3506,53.4638,65.5621,0.0180,54.9657,0
1211,5660,3,917.9633,371.0090,53.4198,65.5804,0.0178,54.9662,0
1212,5667,3,917.4528,371.6317,53.3782,65.5977,0.0176,54.9666,0
1213,5675,3,916.8967,372.3105,53.3329,65.6165,0.0173,54.9670,0
1214,5682,3,916.3952,372.9228,53.2920,65.6335,0.0171,54.9674,0
1215,5689,3,915.8959,373.5331,53.2514,65.6504,0.0169,54.9678,0
1216,5696,3,915.3959,374.1443,53.2106,65.6673,0.0167,54.9682,0
1217,5704,3,914.8420,374.8221,53.1655,65.6860,0.0165,54.9687,0
1218,5712,3,914.3351,375.4428,53.1242,65.7032,0.0163,54.9691,0
1219,5721,3,913.7247,376.1909,53.0745,65.7238,0.0160,54.9696,0
1220,5729,3,913.1788,376.8603,53.0300,65.7423,0.0158,54.9700,0
1221,5736,3,912.6960,377.4528,52.9906,65.7586,0.0156,54.9704,0
1222,5743,3,912.2098,378.0499,52.9510,65.7751,0.0154,54.9708,0
1223,5752,3,911.6584,378.7275,52.9061,65.7937,0.0151,54.9713,0
1224,5759,3,911.1812,379.3145,52.8672,65.8098,0.0149,54.9716,0
1225,5767,3,910.6940,379.9142,52.8275,65.8263,0.0147,54.9720,0
1226,5775,3,910.1649,380.5660,52.7844,65.8442,0.0145,54.9725,0
1227,5783,3,909.6517,381.1987,52.7426,65.8616,0.0143,54.9729,0
1228,5790,3,909.1885,381.7703,52.7049,65.8773,0.0141,54.9732,0
1229,5798,3,908.6862,382.3905,52.6639,65.8943,0.0139,54.9736,0
1230,5805,3,908.2292,382.9554,52.6267,65.9097,0.0137,54.9740,0
1231,5812,3,907.8005,383.4856,52.5918,65.9242,0.0135,54.9744,0
1232,5822,3,907.2233,384.2002,52.5447,65.9438,0.0132,54.9748,0
1233,5829,3,906.8016,384.7228,52.5104,65.9580,0.0131,54.9752,0
1234,5836,3,906.3701,385.2580,52.4752,65.9726,0.0129,54.9755,0
1235,5844,3,905.9073,385.8323,52.4375,65.9883,0.0127,54.9759,0
1236,5851,3,905.4829,386.3595,52.4029,66.0026,0.0125,54.9762,0
1237,5858,3,905.0564,386.8897,52.3682,66.0171,0.0123,54.9766,0
1238,5866,3,904.5977,387.4606,52.3308,66.0326,0.0121,54.9769,0
1239,5874,3,904.1632,388.0016,52.2954,66.0473,0.0119,54.9773,0
1240,5881,3,903.7589,388.5056,52.2625,66.0609,0.0118,54.9776,0
1241,5888,3,903.3580,389.0059,52.2298,66.0745,0.0116,54.9779,0
1242,5896,3,902.9276,389.5434,52.1947,66.0891,0.0114,54.9783,0
1243,5905,3,902.4495,390.1411,52.1558,66.1052,0.0112,54.9787,0
1244,5913,3,902.0356,390.6590,52.1220,66.1192,0.0110,54.9790,0
1245,5920,3,901.6500,391.1421,52.0906,66.1323,0.0109,54.9793,0
1246,5927,3,901.2810,391.6046,52.0606,66.1448,0.0107,54.9796,0
1247,5935,3,900.8810,392.1066,52.0280,66.1583,0.0106,54.9799,0
1248,5943,3,900.4996,392.5856,51.9969,66.1712,0.0104,54.9803,0
1249,5950,3,900.1349,393.0442,51.9672,66.1835,0.0102,54.9806,0
1250,5957,3,899.7731,393.4995,51.9377,66.1958,0.0101,54.9808,0
1251,5964,3,899.4172,393.9478,51.9087,66.2078,0.0099,54.9811,0
1252,5972,3,899.0542,394.4055,51.8791,66.2201,0.0098,54.9814,0
1253,5980,3,898.6725,394.8874,51.8480,66.2330,0.0096,54.9817,0
1254,5995,3,897.9516,395.7987,51.7893,66.2574,0.0093,54.9823,0
1255,6008,3,897.3669,396.5392,51.7416,66.2772,0.0091,54.9828,0
